"User_id","Embeddings"
5887,"[2.5900702 0.        0.        0.        1.0114951 2.347839  0.
 1.1833375 2.736216  1.9934709 1.4372001 0.        0.        0.
 0.        0.        2.0930786 1.2687314 1.6613357 3.120522  2.4230917
 2.5989666 2.9027426 2.1230428 1.5219921 1.162969  0.7003703 0.
 2.5880558 1.8913578 1.0959711 1.153314 ]"
5895,"[2.413803   0.         0.         0.         1.9996517  0.50963736
 0.         2.9622953  1.8825511  3.5609734  3.6362376  0.
 0.         0.         0.         0.         2.2729354  2.190784
 2.1611204  1.3155013  2.130207   0.9917054  2.7259974  1.3183388
 1.267393   1.9696302  1.5738355  0.         2.3586514  1.2315202
 2.0615964  2.3272462 ]"
5916,"[0.7376675  0.         0.         0.         1.5286717  2.5751636
 0.         2.0617592  1.5161109  3.0217316  0.8589665  0.
 0.         0.         0.         0.         1.1482208  2.6583197
 2.4513755  2.9738135  2.0419166  2.1573286  3.2155118  1.4688678
 2.5904622  1.2096467  0.6032952  0.         1.2308054  0.40226102
 1.1264162  0.9629005 ]"
5921,"[0.941521   0.         0.         0.         0.37669316 1.1421798
 0.         2.4415073  2.6197627  1.4960777  1.346101   0.
 0.         0.         0.         0.         2.7619407  1.447972
 2.6968997  1.9461143  1.1705747  1.5550218  1.6105328  3.0386152
 2.764685   0.75127214 1.7119243  0.         2.1455843  0.55873114
 2.0357127  2.3836877 ]"
5931,"[1.6588297  0.         0.         0.         1.4204739  1.2850106
 0.         2.8197112  1.0093945  1.7704599  2.2705953  0.
 0.         0.         0.         0.         1.0230466  2.116217
 1.5370904  0.7583538  1.7128024  1.4608573  1.2596022  1.5143769
 1.9894435  1.4927217  0.287682   0.         1.529633   1.0931132
 0.54538757 1.7944077 ]"
5982,"[1.4081626  0.         0.         0.         2.3676631  1.3939247
 0.         2.2024565  1.8534257  1.896304   3.3228817  0.
 0.         0.         0.         0.         2.608508   0.9722575
 1.3989058  2.0744412  0.60776037 0.         1.290236   1.9869106
 1.4607692  0.41819608 1.498466   0.         1.5954866  1.7979847
 1.9006146  2.9237092 ]"
5986,"[1.0489339  0.         0.         0.         2.4632971  3.4866984
 0.         2.4398887  1.7950424  2.4055932  1.4232781  0.
 0.         0.         0.         0.         1.183725   1.6339015
 0.58568674 0.8734974  3.4940872  1.2927972  1.880908   1.5677974
 2.041327   0.25723442 0.39313537 0.         2.0453534  0.8094845
 1.7705705  2.401035  ]"
6005,"[2.2358892  0.         0.         0.         3.185232   2.9120202
 0.         0.82776374 3.3116095  2.279005   2.8848636  0.
 0.         0.         0.         0.         2.4643722  1.596071
 2.1352823  2.331654   2.8632207  1.0976721  3.2496605  2.573903
 3.0435848  1.0515155  2.0088418  0.         2.0768497  2.5121272
 0.63038063 1.4679524 ]"
6012,"[0.6402394  0.         0.         0.         0.976894   0.4480099
 0.         0.6930407  1.5507367  2.5042377  1.4149528  0.
 0.         0.         0.         0.         1.4287624  1.2841624
 1.5241199  0.18125845 1.8589054  0.08638676 1.3949065  2.7027838
 0.77898026 1.9405314  1.9787059  0.         1.3586706  0.93994874
 1.6233557  0.5949093 ]"
6018,"[2.0229757  0.         0.         0.         1.7232522  3.6581295
 0.         2.1973054  1.841395   3.1457267  1.8815203  0.
 0.         0.         0.         0.         2.2733467  3.1060214
 2.6295097  2.329964   1.421992   1.6502249  1.8652152  2.5557344
 1.7320956  2.033156   1.3825998  0.         1.5324905  1.4786344
 0.96939796 2.2324634 ]"
6019,"[2.416257  0.        0.        0.        2.6673772 1.2179419 0.
 1.8175085 1.7395743 1.1612334 2.3262424 0.        0.        0.
 0.        0.        3.1514513 2.7590394 2.0943415 2.4017904 1.909927
 1.9840952 2.609371  2.26123   1.429451  1.0127063 1.1880181 0.
 1.7811288 2.2682478 2.267814  1.2219737]"
6026,"[2.1115053  0.         0.         0.         1.3471755  2.0148032
 0.         1.7145513  1.6276611  0.67020947 1.125962   0.
 0.         0.         0.         0.         1.3212029  1.7754004
 2.3540013  2.051488   1.4775989  1.5767934  2.1641304  0.8938303
 1.7536743  2.1845741  1.9514967  0.         0.8155867  1.4886185
 1.3659635  2.1691282 ]"
6055,"[3.04563    0.         0.         0.         0.         0.
 0.         2.4456282  0.71350616 1.6613729  1.2335176  0.
 0.         0.         0.         0.         0.60987836 1.5053747
 1.494      1.8795261  0.8930142  1.3275442  1.7760121  1.6524214
 0.6852859  1.5090852  0.79398286 0.         0.9990189  2.173188
 1.451097   1.0498823 ]"
6064,"[1.1583544 0.        0.        0.        2.2466993 2.0591385 0.
 1.8480823 2.6268518 1.2936851 3.512595  0.        0.        0.
 0.        0.        1.4758317 1.8252938 0.7842656 1.1592622 1.9521149
 1.5233411 0.6405368 1.6171144 1.8448898 3.5330622 3.0763867 0.
 2.420396  1.3590811 1.1876962 2.0440814]"
6078,"[3.240019  0.        0.        0.        2.6438777 1.6628071 0.
 1.5725743 0.8785211 3.0872142 1.032938  0.        0.        0.
 0.        0.        1.842858  2.828765  1.657307  1.1638391 1.9072216
 2.5264199 2.5747437 2.3303368 1.5683423 1.1695478 2.036733  0.
 1.7622697 2.2233808 1.6310469 2.4696014]"
6096,"[1.5965489  0.         0.         0.         3.4315932  1.1070307
 0.         2.0361102  1.457451   0.76767516 2.9544177  0.
 0.         0.         0.         0.         1.2508547  1.0150324
 3.1594436  2.73929    1.1887554  3.3468134  1.5315987  3.659509
 2.329805   2.3311446  1.7395595  0.         1.7338258  1.0771599
 2.0179467  0.8651822 ]"
6144,"[2.3782296  0.         0.         0.         1.5561521  1.3955506
 0.         0.44638726 1.9630241  2.1606016  1.2595174  0.
 0.         0.         0.         0.         1.5917984  1.3752196
 2.5570347  0.64941365 0.20970163 0.22725318 1.315515   1.3034446
 1.1345712  1.721948   0.698295   0.         1.0946074  2.1287608
 2.0473068  0.2598868 ]"
6162,"[2.4431753  0.         0.         0.         1.5342029  2.0756683
 0.         1.72741    1.8296604  1.4649255  3.7356892  0.
 0.         0.         0.         0.         1.3599213  1.727204
 3.8668692  2.2970514  2.1470337  0.12752596 2.9733272  2.706179
 1.9183555  1.4787242  2.1799343  0.         1.9724579  1.5930473
 0.8016385  1.7094662 ]"
6165,"[1.9872239  0.         0.         0.         2.045925   2.2406068
 0.         1.8380402  1.8032455  0.85235155 2.0784345  0.
 0.         0.         0.         0.         1.2070225  1.894545
 2.3698227  3.120425   2.4949324  0.14642337 1.5332445  2.7749133
 1.7919215  1.1821039  1.582972   0.         3.0568585  2.2189906
 2.4974413  0.9209991 ]"
6172,"[1.2042851  0.         0.         0.         0.77590215 2.919142
 0.         1.8696624  2.1351352  3.6974049  2.4491308  0.
 0.         0.         0.         0.         3.1102657  1.5418533
 1.7450991  1.7183408  1.5385536  1.1807625  0.87764007 2.042323
 1.1492285  0.81021553 1.0700079  0.         1.7097659  2.778012
 1.4479048  1.9371952 ]"
6185,"[0.85462    0.         0.         0.         1.3711767  1.561943
 0.         2.27862    0.95162934 2.4415512  1.2046378  0.
 0.         0.         0.         0.         1.6775228  1.7951924
 1.9851987  0.7797211  2.6202886  1.3254564  2.1889436  1.8783188
 0.06090124 0.35353512 0.         0.         1.7909516  2.531395
 1.0233681  1.6674263 ]"
6241,"[1.3047955  0.         0.         0.         0.         2.5726442
 0.         1.4416882  1.7929664  0.         0.64352506 0.
 0.         0.         0.         0.         1.80421    0.8699726
 0.42099684 1.7401582  0.4210925  1.016523   2.1101773  1.4988426
 1.7703285  1.3057555  0.29906005 0.         1.5775357  2.6901083
 2.0238354  0.3093372 ]"
6255,"[1.7562702  0.         0.         0.         0.9641739  2.0624394
 0.         0.8021323  2.7051907  0.6858387  0.7909477  0.
 0.         0.         0.         0.         1.2245156  2.0632367
 1.3332386  0.08057617 1.2439888  1.6796526  0.4427102  1.345347
 0.76383406 2.7373724  0.97046053 0.         0.82471144 0.8351121
 2.1659906  0.15013352]"
6269,"[1.242013   0.         0.         0.         1.5253632  2.9178367
 0.         1.1382804  2.665941   1.4164221  3.2346609  0.
 0.         0.         0.         0.         1.2688398  1.4494696
 2.7668335  2.0502262  1.6966459  1.9072288  1.2997296  1.796483
 2.8118012  1.630504   1.0248113  0.         1.8397206  1.1016208
 0.74782395 2.1801615 ]"
6272,"[1.7290299  0.         0.         0.         1.7388288  1.4353793
 0.         1.9195421  1.8142467  0.41803226 0.         0.
 0.         0.         0.         0.         1.4742267  2.0827665
 1.7107669  2.1735137  2.7375944  1.7313584  1.0285587  1.0432005
 2.2617943  1.3731692  0.70312464 0.         2.6659164  2.3338525
 3.0347145  1.9339608 ]"
6286,"[2.0869076  0.         0.         0.         1.9395179  2.4867084
 0.         1.0262039  0.8519331  2.1495526  1.2125752  0.
 0.         0.         0.         0.         0.16902871 1.4235716
 1.7305688  1.6170567  0.92784727 1.2442074  1.6354578  2.004246
 1.5272218  1.0845774  1.1581644  0.         1.8835796  0.89754885
 1.3361958  0.63426155]"
6295,"[1.9708006 0.        0.        0.        0.935892  2.822451  0.
 1.7204952 2.208362  1.8498174 1.4624553 0.        0.        0.
 0.        0.        1.8772839 1.789614  1.9751195 1.9702991 1.110269
 1.712012  1.6407764 0.        1.5424148 1.2012788 1.4772595 0.
 2.85201   1.6857255 2.2047396 2.0658317]"
6312,"[0.62532324 0.         0.         0.         1.3895977  2.4921534
 0.         1.8280658  1.6149621  2.281217   1.7962806  0.
 0.         0.         0.         0.         2.150211   1.9577427
 2.757409   1.9091095  0.07485195 3.3365538  2.9275973  1.0321888
 0.9625624  1.3655522  0.51985204 0.         0.6082767  3.2682252
 1.9608933  1.426177  ]"
6351,"[2.725373   0.         0.         0.         0.97754455 1.9440895
 0.         1.3118017  1.4872135  3.017525   2.345527   0.
 0.         0.         0.         0.         2.7753205  0.7585066
 2.3790238  0.9240363  2.2073781  2.2330296  0.85228235 3.637703
 1.504087   3.7056956  2.175634   0.         2.3283029  1.4414203
 2.0648818  1.6869286 ]"
6357,"[2.549224   0.         0.         0.         2.1905153  3.8205926
 0.         1.6006407  0.7607209  1.9054506  0.82497025 0.
 0.         0.         0.         0.         1.355078   1.880581
 1.8132778  1.22574    1.5513242  1.1948555  1.7053187  1.6841946
 1.0697019  1.317825   2.2110515  0.         1.3902075  1.4046677
 1.5370659  2.7050009 ]"
6365,"[1.4799894  0.         0.         0.         0.5371599  2.7499368
 0.         1.0030025  1.7373917  0.51359385 1.0047965  0.
 0.         0.         0.         0.         0.9342126  0.9140205
 1.4515533  1.968919   2.3691301  0.432015   2.284147   0.2912314
 1.431987   1.5747337  2.0384572  0.         1.0868835  2.0962057
 2.1118727  0.        ]"
6368,"[1.0060959 0.        0.        0.        2.4807665 2.4663424 0.
 1.7888216 2.9275103 1.377543  0.4304218 0.        0.        0.
 0.        0.        1.0880563 2.2425072 3.1675923 2.403605  2.2753196
 1.6020559 1.5915781 1.311597  1.9955709 1.0458521 1.9997013 0.
 0.9297681 3.9497159 1.4987749 2.0511453]"
6377,"[2.3051672  0.         0.         0.         1.7833331  1.5004219
 0.         1.2504045  1.3149364  1.232234   2.0171347  0.
 0.         0.         0.         0.         0.4735834  0.7050401
 2.4138298  2.0783014  1.7909458  1.8297654  1.0398508  1.2338924
 1.4285192  1.7985806  1.3599705  0.         1.961646   1.6170759
 1.81071    0.76864976]"
6378,"[2.0971968  0.         0.         0.         1.2259951  2.2091284
 0.         1.34226    1.9264593  2.3093247  1.7416544  0.
 0.         0.         0.         0.         2.3540108  0.03135648
 1.5803559  0.50136775 2.1375434  3.2429547  1.1733106  0.7653517
 1.1271303  0.30950677 1.4796652  0.         1.5414273  1.4377812
 1.6498394  2.4734485 ]"
6390,"[1.163852   0.         0.         0.         2.1420877  0.88831204
 0.         1.201088   1.4079278  2.6117392  1.0740168  0.
 0.         0.         0.         0.         2.2172823  1.4801481
 0.8670488  1.3486733  2.1209116  0.62312955 0.7286735  1.4126483
 1.0306468  2.6926157  0.6867205  0.         0.7944147  1.5020189
 1.2853646  1.8375123 ]"
6411,"[0.38849598 0.         0.         0.         3.5060964  2.417063
 0.         2.0949788  0.5529793  2.4865627  1.7657299  0.
 0.         0.         0.         0.         1.8402025  1.9692223
 2.509913   2.8487563  1.7005024  2.6169848  1.7018486  2.826862
 1.474342   1.4267519  2.7485342  0.         1.7172359  2.190156
 2.2619383  1.8863255 ]"
6416,"[1.3311095  0.         0.         0.         1.839241   2.3622122
 0.         1.7545847  0.98339325 2.5835981  0.75058126 0.
 0.         0.         0.         0.         1.63108    1.9883115
 2.2336059  3.0481238  1.228596   0.9267267  1.7932844  2.0841253
 2.1303332  2.0986795  1.5413396  0.         2.4669962  2.3550336
 0.5914733  1.2041199 ]"
6429,"[0.46094346 0.         0.         0.         1.1405904  2.3401644
 0.         1.1585351  0.57733685 2.2252102  0.         0.
 0.         0.         0.         0.         0.38295695 2.1295764
 2.6409478  1.4185146  1.5797726  0.9532674  2.4905348  2.257632
 1.4131179  1.8126583  1.6301234  0.         1.2087041  1.473816
 1.5075889  4.015093  ]"
6463,"[0.01763211 0.         0.         0.         2.564255   1.2929381
 0.         1.3310003  2.327748   1.8064911  1.5352962  0.
 0.         0.         0.         0.         1.5932332  0.46423417
 3.7325592  0.9983979  1.2897283  0.9534005  3.008695   1.5371457
 2.153571   2.9113822  1.1171168  0.         2.4736176  0.75746936
 0.7204748  1.8253428 ]"
6468,"[2.1139002  0.         0.         0.         3.2084966  3.0095167
 0.         0.7166997  2.1186628  1.3084015  2.6169627  0.
 0.         0.         0.         0.         0.33057702 1.9388435
 3.2093415  3.043229   1.8783965  3.2296383  1.1243658  1.9309881
 2.6486256  0.19375724 3.12789    0.         2.8520308  1.3461777
 1.3732657  2.0927398 ]"
6473,"[1.9172158  0.         0.         0.         2.0926003  1.264033
 0.         1.4362899  1.4004346  1.3221215  3.6255503  0.
 0.         0.         0.         0.         1.291073   0.8201921
 0.7735645  3.056126   2.5433664  2.9280066  1.6607856  2.2680726
 1.5922296  1.7080286  1.6943458  0.         2.3148184  0.87238324
 2.1493678  1.8110046 ]"
6485,"[1.2338556  0.         0.         0.         0.3952752  2.7106464
 0.         2.8414292  1.110891   1.1819859  1.1239245  0.
 0.         0.         0.         0.         1.3658038  1.7094909
 2.272975   1.4946533  2.2256906  0.51193213 2.4674067  1.8880315
 1.1025113  2.7584724  0.99500525 0.         0.9254126  1.5820521
 0.7317585  1.009532  ]"
6500,"[1.9040321 0.        0.        0.        1.3965914 4.134036  0.
 1.3581581 1.4030201 3.1663246 2.0335667 0.        0.        0.
 0.        0.        2.1629832 2.805187  2.851164  2.3891475 1.4197298
 1.9989898 2.1141942 2.3439252 2.1721969 1.540694  1.2035766 0.
 1.9510055 3.2870567 2.0476673 1.1280357]"
6503,"[0.9014041  0.         0.         0.         1.4442165  1.724041
 0.         1.3214326  0.44031414 1.1662164  0.24756123 0.
 0.         0.         0.         0.         1.4371917  2.199474
 1.2211474  2.3618083  2.0300832  0.51798755 1.2808832  1.4493194
 1.526488   0.         0.3469186  0.         1.4930384  1.9606553
 0.90065295 1.293061  ]"
6506,"[0.20984268 0.         0.         0.         0.8995079  1.7013294
 0.         1.6344155  1.2471906  1.0657212  1.348654   0.
 0.         0.         0.         0.         1.2688214  1.143695
 2.1101496  2.0209098  1.2487477  0.9237714  2.2844033  1.4716233
 0.11676833 1.6929146  2.016858   0.         1.4864935  1.982366
 2.3210769  1.1501349 ]"
6560,"[1.2320554 0.        0.        0.        1.422274  1.3329892 0.
 1.622616  1.864364  1.1860942 1.0466311 0.        0.        0.
 0.        0.        2.0866234 1.5301927 2.2309926 1.5635096 1.8306291
 1.8519752 2.592919  1.1830451 1.140278  1.6489921 2.6035159 0.
 1.2638037 1.6833947 1.6571757 2.090042 ]"
6576,"[2.569446   0.         0.         0.         2.0328782  1.8077424
 0.         1.7999334  1.2237488  1.7707855  1.7944648  0.
 0.         0.         0.         0.         1.625382   2.1450872
 1.5564368  1.1886532  0.85901994 1.4061158  1.7076122  2.3372865
 1.0787873  0.99235415 2.216734   0.         0.7803778  0.9009066
 0.41374555 1.9152005 ]"
6594,"[1.82926    0.         0.         0.         0.18723337 0.1279128
 0.         0.         0.6224316  2.7456346  2.2300587  0.
 0.         0.         0.         0.         0.870384   2.3461125
 1.5636895  1.2962079  1.8128794  1.7234914  0.         1.871059
 0.9658323  2.3197057  1.0545244  0.         1.6011134  1.4282985
 3.4079502  1.0351542 ]"
6600,"[1.1067419 0.        0.        0.        2.0393867 1.729584  0.
 1.7372961 1.534752  1.17096   1.6308818 0.        0.        0.
 0.        0.        1.3815445 1.5730567 1.9621865 1.0327516 2.1578155
 0.3674606 2.1077127 1.3787694 1.712025  1.0726434 1.2425092 0.
 1.0619355 1.5873871 1.3830875 0.9077676]"
